word,definition
"mixologist","an employee who mixes and serves alcoholic drinks at a bar"
"moonshiner","someone who makes or sells illegal liquor"
"make-peace","someone who tries to bring peace"
"malefactor","someone who has committed a crime or has been legally convicted of a crime"
"machinator","a member of a conspiracy"
"manumitter","someone who frees others from bondage"
"muttonhead","a stupid person"
"mastermind","someone who has exceptional intellectual ability and originality"
"mastermind","someone who creates new things"
"mastermind","plan and direct a complex undertaking"
"mesmerizer","a person who induces hypnosis"
"magistrate","a lay judge or civil authority who administers the law (especially one who conducts a court dealing with minor offenses)"
"major-domo","the chief steward or butler of a great household"
"malfeasant","one guilty of malfeasance"
"malingerer","someone shirking their duty by feigning illness or incapacity"
"matchmaker","someone who arranges (or tries to arrange) marriages for others"
"manageress","a woman manager"
"maneuverer","a person skilled in maneuvering"
"manoeuvrer","a person skilled in maneuvering"
"manicurist","a beautician who cleans and trims and polishes the fingernails"
"manservant","a man servant"
"map-reader","a person who can read maps"
"macebearer","an official who carries a mace of office"
"marathoner","someone who participates in long-distance races, such as marathons"
"monarchist","an advocate of the principles of monarchy"
"monetarist","an advocate of the theory that economic fluctuations are caused by increases or decreases in the supply of money"
"monogamist","someone who practices monogamy"
"monogynist","someone who practices monogamy (one spouse at a time)"
"monologist","an entertainer who performs alone"
"monomaniac","a person suffering from monomania"
"monopolist","someone who monopolizes the means of producing or selling something"
"monotheist","a believer in one god"
"militiaman","a member of the militia"
"millwright","a workman who designs or erects mills and milling machinery"
"mineworker","laborer who works in a mine"
"mycologist","a botanist who specializes in the study of fungi"
"misogamist","a person who hates marriage"
"misogynist","a misanthrope who dislikes women in particular"
"motormouth","someone who talks incessantly"
"mountebank","a flamboyant deceiver"
"middlebrow","someone who is neither a highbrow nor a lowbrow"
"mudslinger","one who spreads real or alleged scandal about another (usually for political advantage)"
"midshipman","a temporary rank held by young naval officers in training"
"militarist","a person who advocates war or warlike policies"
"merrymaker","a celebrant who shares in a noisy party"
"maintainer","someone who upholds or maintains"
"microflora","microscopic plants"
"macrozamia","any treelike cycad of the genus Macrozamia having erect trunks and pinnate leaves and large cones with sometimes edible nuts"
"microspore","smaller of the two types of spore produced in heterosporous plants"
"macrospore","larger of the two types of spore produced in heterosporous plants"
"manglietia","a genus of flowering tree of the family Magnoliaceae found from Malay to southern China"
"marguerite","perennial subshrub of the Canary Islands having usually pale yellow daisylike flowers"
"marguerite","tall leafy-stemmed Eurasian perennial with white flowers"
"mistflower","rhizomatous plant of central and southeastern United States and West Indies having large showy heads of clear blue flowers"
"maxillaria","any of numerous orchids of the genus Maxillaria often cultivated for their large brilliantly colored solitary flowers"
"minniebush","low shrub of the eastern United States with downy twigs"
"moose-wood","deciduous shrub of eastern North America having tough flexible branches and pliable bark and small yellow flowers"
"moose-wood","maple of eastern North America with striped bark and large two-lobed leaves clear yellow in autumn"
"mignonette","Mediterranean woody annual widely cultivated for its dense terminal spikelike clusters greenish or yellowish white flowers having an intense spicy fragrance"
"milk-vetch","any of various plants of the genus Astragalus"
"multiflora","vigorously growing rose having clusters of numerous small flowers"
"madderwort","any of numerous trees or shrubs or vines of the family Rubiaceae"
"mamoncillo","tropical American tree bearing a small edible fruit with green leathery skin and sweet juicy translucent pulp"
"marblewood","large Asiatic tree having hard marbled zebrawood"
"marblewood","hard marbled wood"
"moonflower","pantropical climber having white fragrant nocturnal flowers"
"motherwort","bitter Old World herb of hedgerows and woodland margins having toothed leaves and white or pale pink flowers"
"masterwort","any plant of the genus Astrantia"
"myxomycete","a slime mold of the class Myxomycetes"
"maidenhair","any of various small to large terrestrial ferns of the genus Adiantum having delicate palmately branched fronds"
"maturation","(medicine) the formation of morbific matter in an abscess or a vesicle and the discharge of pus"
"maturation","(biology) the process of an individual organism growing organically"
"maturation","coming to full development"
"metathesis","a chemical reaction between two compounds in which parts of each are interchanged to form two new compounds (AB+CD=AD+CB)"
"metathesis","a linguistic process of transposition of sounds or syllables within a word or words within a sentence"
"maturement","coming to full development"
"metabolism","the organic processes (in a cell or organism) that are necessary for life"
"metabolism","the marked and rapid transformation of a larva into an adult that occurs in some animals"
