word,definition
"upset","a physical condition in which there is a disturbance of normal functioning"
"upset","an unhappy and worried mental state"
"upset","disturb the balance or stability of"
"upset","defeat suddenly and unexpectedly"
"upset","form metals with a swage"
"upset","move deeply"
"upset","cause to lose one's composure"
"upset","cause to overturn from an upright or normal position"
"urban","located in or characteristic of a city or city life"
"urban","relating to or concerned with a city or densely populated area"
"unary","consisting of or involving a single element or component"
"utile","being of use or service"
"union","of trade unions"
"union","the act of making or becoming a single unit"
"union","the act of pairing a male and female for reproductive purposes"
"union","the occurrence of a uniting of separate parts"
"union","a set containing all and only the members of two or more given sets"
"union","an organization of employees formed to bargain with the employer"
"union","a political unit formed from previously independent people or organizations"
"union","healing process involving the growing together of the edges of a wound or the growing together of broken bones"
"union","the state of being a married couple voluntarily joined for life or until divorce"
"union","the state of being joined or united or linked"
"uveal","of or relating to the uvea of the eye"
"ulnar","relating to or near the ulna"
"using","an act that exploits or victimizes someone (treats them unfairly)"
"usage","accepted or habitual practice"
"usage","the act of using"
"usage","the customary manner in which a language (or a form of a language) is spoken or written"
"usury","the act of lending money at an exorbitant rate of interest"
"usury","an exorbitant or unlawful rate of interest"
"udder","mammary gland of bovids (cows and sheep and goats)"
"urial","bearded reddish sheep of southern Asia"
"unity","the quality of being united into one"
"unity","the smallest whole number or a numeral representing this number"
"unity","an undivided or unbroken completeness or totality with nothing wanting"
"uvula","a small pendant fleshy lobe at the back of the soft palate"
"ukase","an edict of the Russian tsar"
"ulema","the body of Mullahs (Muslim scholars trained in Islam and Islamic law) who are the interpreters of Islam's sciences and doctrines and laws and the chief guarantors of continuity in the spiritual and intellectual history of the Islamic community"
"ulama","the body of Mullahs (Muslim scholars trained in Islam and Islamic law) who are the interpreters of Islam's sciences and doctrines and laws and the chief guarantors of continuity in the spiritual and intellectual history of the Islamic community"
"usher","someone employed to conduct others"
"usher","an official stationed at the entrance of a courtroom or legislative chamber"
"usher","take (someone) to their seats, as in theaters or auditoriums"
"uncle","the brother of a father or mother"
"uncle","a source of help and advice and encouragement"
"umbel","flat-topped or rounded inflorescence characteristic of the family Umbelliferae in which the individual flower stalks arise from about the same point"
"uncus","(biology) any hook-shaped process or part"
"umbra","a region of complete shadow resulting from total obstruction of light"
"ulcer","a circumscribed inflammatory and often suppurating lesion on the skin or an internal mucous surface resulting in necrosis of tissue"
"urine","liquid excretory product"
"urate","a salt of uric acid"
"unlax","cause to feel relaxed"
"unite","join or combine"
"unite","become one"
"unite","act in concert or unite in a common purpose or belief"
"unite","bring together for a common purpose or action or ideology or in a shared situation"
"unite","be or become joined or united or linked"
"unite","have or possess in combination"
"unify","join or combine"
"unify","become one"
"unify","to bring or combine together or with something else"
"unify","act in concert or unite in a common purpose or belief"
"unify","bring together for a common purpose or action or ideology or in a shared situation"
"unsay","take back what one has said"
"unarm","take away the weapons from"
"untie","undo the ties of"
"untie","cause to become loose"
"unpin","remove the pins from"
"unzip","open the zipper of"
"unbar","remove a bar from (a door)"
"unbox","remove from a box"
"upend","set, turn, or stand on end"
"upend","become turned or set on end"
"unman","cause to lose one's nerve"
"usurp","seize and take control without authority and possibly with force"
"usurp","take the place of"
"vital","manifesting or characteristic of life"
"vital","full of spirit"
"vital","performing an essential function in the living body"
"vital","urgently needed"
"vivid","having the highest saturation of color"
"vivid","having striking color"
"vivid","having the clarity and freshness of immediate experience"
"vivid","evoking lifelike images within the mind"
"vague","not clearly understood or expressed"
"vague","not precisely limited, determined, or distinguished"
"vague","lacking clarity or distinctness"
"vocal","given to expressing oneself freely or insistently"
"vocal","full of the sound of voices"
"vocal","having or using the power to produce speech or sound"
"vocal","relating to or designed for or using the singing voice"
"vocal","music intended to be performed by one or more singers, usually with instrumental accompaniment"
"venal","capable of being corrupted"
"vexed","causing difficulty in finding an answer or solution"
"vexed","troubled persistently especially with petty annoyances"
"valid","still legally acceptable"
"valid","well grounded in logic or truth or having legal force"
"vaned","of an arrow, equipped with feathers"
"velar","produced with the back of the tongue touching or near the soft palate (as `k' in `cat' and `g' in `gun' and `ng' in `sing')"
"velar","of or relating to the velum"
"velar","a consonant produced with the back of the tongue touching or near the soft palate"
"vatic","resembling or characteristic of a prophet or prophecy"
"vapid","lacking significance or liveliness or spirit or zest"
"vapid","lacking taste, flavor or tang"
"volar","relating to the palm of the hand or the sole of the foot"
