word,definition
"peep","appear as though from hiding"
"peep","speak in a hesitant and high-pitched tone of voice"
"peep","make high-pitched sounds"
"peep","cause to appear"
"peep","look furtively"
"pogy","money received from the state"
"pawn","borrowing and leaving an article as security for repayment of the loan"
"pawn","(chess) the least powerful piece"
"pawn","a person used by another to gain an end"
"pawn","an article deposited as security"
"pawn","leave as a guarantee in return for money"
"plea","an answer indicating why a suit should be dismissed"
"plea","(law) a defendant's answer by a factual matter (as distinguished from a demurrer)"
"plea","a humble request for help from someone in authority"
"pest","any unwanted and destructive insect or animal that attacks food or crops or livestock"
"pest","a persistently annoying person"
"pest","any epidemic disease with a high death rate"
"pest","a serious (sometimes fatal) infection of rodents caused by Yersinia pestis and accidentally transmitted to humans by the bite of a flea that has bitten an infected animal"
"pelt","body covering of a living animal"
"pelt","the dressed hairy coat of a mammal"
"pelt","to attack and bombard with or as if with missiles"
"pelt","to cast, hurl, or throw repeatedly with some missile"
"pelt","to rain heavily"
"puma","large American feline resembling a lion"
"puss","informal terms referring to a domestic cat"
"puss","obscene terms for female genitals"
"prey","animal hunted or caught for food"
"prey","a person who is the aim of an attack, especially a victim of ridicule or exploitation, by some hostile person or influence"
"prey","prey on or hunt for"
"prey","profit from in an exploitatory manner"
"pupa","an insect in the inactive stage of development (when it is not feeding) intermediate between larva and adult"
"pika","small short-eared burrowing mammal of rocky uplands of Asia and western North America"
"pony","a range horse of the western United States"
"pony","any of various breeds of small gentle horses usually less than five feet high at the shoulder"
"pony","an informal term for a racehorse"
"pony","a small glass adequate to hold a single swallow of whiskey"
"pony","a literal translation used in studying a foreign language (often used illicitly)"
"paca","large burrowing rodent of South America and Central America"
"plug","an old or over-worked horse"
"plug","an upright hydrant for drawing water to use in fighting a fire"
"plug","blockage consisting of an object designed to fill a hole tightly"
"plug","an electrical device with two or three pins that is inserted in a socket to make an electrical connection"
"plug","electrical device that fits into the cylinder head of an internal-combustion engine and ignites the gas by means of an electric spark"
"plug","blatant or sensational promotion"
"plug","a wad of something chewable as tobacco"
"plug","insert as a plug"
"plug","insert a plug into"
"plug","persist in working hard"
"plug","make a plug for"
"plug","deliver a quick blow to"
"plug","fill or close tightly with or as if with a plug"
"puku","an African antelope closely related to the waterbuck"
"peba","having nine hinged bands of bony plates"
"parr","the young of various fishes"
"parr","a young salmon up to 2 years old"
"pout","catfish common in eastern United States"
"pout","marine eellike mostly bottom-dwelling fishes of northern seas"
"pout","a disdainful grimace"
"pout","make a sad face and thrust out one's lower lip"
"pout","be in a huff and display one's displeasure"
"pike","any of several elongate long-snouted freshwater game and food fishes widely distributed in cooler parts of the northern hemisphere"
"pike","a broad highway designed for high-speed traffic"
"pike","medieval weapon consisting of a spearhead attached to a long pole or pikestaff"
"pike","a sharp point (as on the end of a spear)"
"pike","highly valued northern freshwater fish with lean flesh"
"prop","a propeller that rotates to push against air"
"prop","a support placed beneath or against something to keep it from shaking or falling"
"prop","any movable articles or objects used on the set of a play or movie"
"prop","support by placing against something solid or rigid"
"pane","street name for lysergic acid diethylamide"
"pane","sheet glass cut in shapes for windows or doors"
"pane","a panel or section of panels in a wall or door"
"pram","a small vehicle with four wheels in which a baby or child is pushed around"
"pile","a nuclear reactor that uses controlled nuclear fission to generate energy"
"pile","the yarn (as in a rug or velvet or corduroy) that stands up from the weave"
"pile","a column of wood or steel or concrete that is driven into the ground to provide support for a structure"
"pile","battery consisting of voltaic cells arranged in series"
"pile","fine soft dense hair (as the fine short hair of cattle or deer or the wool of sheep or the undercoat of certain dogs)"
"pile","a collection of objects laid on top of each other"
"pile","a large sum of money (especially as pay or profit)"
"pile","(often followed by `of') a large number or amount or extent"
"pile","place or lay as if in a pile"
"pile","arrange in stacks"
"pile","press tightly together or cram"
"park","a facility in which ball games are played (especially baseball games)"
"park","a gear position that acts as a parking brake"
"park","a large area of land preserved in its natural state as public property"
"park","a piece of open land for recreational use in an urban area"
"park","a lot where cars are parked"
"park","place temporarily"
"park","maneuver a vehicle into a parking space"
