word,definition
"unsensational","not of such character as to arouse intense interest, curiosity, or emotional reaction"
"unserviceable","not ready for service"
"unserviceable","not capable of being used"
"unfluctuating","not liable to fluctuate or especially to fall"
"unspecialized","not specialized or modified for a particular purpose or function"
"unspecialised","not specialized or modified for a particular purpose or function"
"unstimulating","not stimulating"
"utility-grade","used of beef"
"unsusceptible","not susceptible to"
"unpersuadable","not susceptible to persuasion"
"unsynchronous","not occurring together"
"unsupportable","not able to be supported or defended"
"unsentimental","facing facts or difficulties realistically and with determination"
"untrustworthy","not worthy of trust or belief"
"uncollectible","not capable of being collected"
"unpartitioned","not divided by partitions"
"unmeritorious","without merit"
"umbelliferous","relating to or belonging to plants of the family Umbelliferae"
"unpasteurized","not having undergone pasteurization"
"unpasteurised","not having undergone pasteurization"
"underexposure","inadequate publicity"
"underexposure","the act of exposing film to too little light or for too short a time"
"unselfishness","acting generously"
"unselfishness","the quality of not putting yourself first but being willing to give your time or money or effort etc. for others"
"undercarriage","framework that serves as a support for the body of a vehicle"
"underclothing","undergarment worn next to the skin and under the outer garments"
"unwillingness","the trait of being unwilling"
"unreliability","the trait of not being dependable or reliable"
"unsociability","an unsociable disposition"
"unmindfulness","the trait of forgetting or ignoring your responsibilities"
"unsightliness","ugliness that is unpleasant to look at"
"uncloudedness","the quality of clear water"
"unsuitability","the quality of having the wrong properties for a specific purpose"
"uncertainness","being unsettled or in doubt or dependent on chance"
"unnaturalness","the quality of being unnatural or not based on natural principles"
"unfamiliarity","unusualness as a consequence of not being well known"
"unoriginality","the quality of being unoriginal"
"unoriginality","uncreativeness due to a lack of originality"
"unfeelingness","devoid of passion or feeling"
"undutifulness","impiety characterized by lack of devotion to duty"
"unhelpfulness","an inability to be helpful"
"uncleanliness","lack of cleanly habits"
"unpointedness","the property of having only a dull tip (if any)"
"unhurriedness","a rate demonstrating an absence of haste or hurry"
"unfeasibility","the quality of not being doable"
"unboundedness","the quality of being infinite"
"unsolvability","the property, of a problem or difficulty, that makes it impossible to solve"
"unknowingness","unconsciousness resulting from lack of knowledge or attention"
"unknowingness","ignorance (especially of orthodox beliefs)"
"underestimate","an estimation that is too low"
"underestimate","make too low an estimate of"
"underestimate","make a deliberately low estimate"
"underestimate","assign too low a value to"
"unilateralism","the doctrine that nations should conduct their foreign affairs individualistically without the advice or involvement of other nations"
"underclassman","an undergraduate who is not yet a senior"
"underachiever","a student who does not perform as well as expected or as well as the IQ indicates"
"undergraduate","a university student who has not yet received a first degree"
"unilateralist","an advocate of unilateralism"
"unrelatedness","the lack of any particular manner of connectedness"
"unhealthiness","a state in which you are unable to function normally and without pain"
"vitriolically","in a caustic, vitriolic manner"
"violet-tinged","of something that is tinged with violet"
"verticillated","forming one or more whorls, especially a whorl of leaves around a stem"
"volatilizable","capable of being dispersed into a vapour"
"volatilisable","capable of being dispersed into a vapour"
"viscosimetric","of or relating to the measurement of viscosity"
"varicelliform","resembling the rash of chickenpox"
"voyeuristical","of or relating to voyeurs or voyeurism"
"vulgarization","the act of making something attractive to the general public"
"vulgarization","the act of rendering something coarse and unrefined"
"vulgarisation","the act of making something attractive to the general public"
"vulgarisation","the act of rendering something coarse and unrefined"
"victimization","an act that exploits or victimizes someone, treats them unfairly"
"victimization","adversity resulting from being made a victim"
"victimisation","an act that exploits or victimizes someone, treats them unfairly"
"victimisation","adversity resulting from being made a victim"
"vasovasostomy","a surgical procedure that attempts to restore the function of the vas deferens after a vasectomy"
"variolization","the obsolete process of inoculating a susceptible person with material taken from a vesicle of a person who has smallpox"
"vesiculovirus","an animal virus that causes vesicular stomatitis"
"vermiculation","a decoration consisting of wormlike carvings"
"vermiculation","the process of wavelike muscle contractions of the alimentary tract that moves food along"
"videocassette","a cassette for videotape"
"vapourousness","a cloudiness resulting from haze or mist or vapor"
